X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
395993.280000001,137976.440000001,25170691,2025/11/09 19:23:38+00,DAY,OTHERS,THEFT/OTHER,2015 - 2099 BLOCK OF P STREET NW,395993.28,137976.44,2,2B,2,208,Cluster 6,005502 1,005502,Precinct 14,38.9096400587,-77.0461964857,DUPONT CIRCLE,2025/11/07 19:40:00+00,2025/11/07 20:40:00+00,844728938,
401897.4199,135054.7238,25170716,2025/11/09 20:24:29+00,EVENING,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF POTOMAC AVENUE SE,401897.419871714,135054.723834762,7,7D,1,107,Cluster 26,006802 2,006802,Precinct 87,38.8833272612,-76.9781312889,,2025/11/08 21:00:00+00,2025/11/09 20:30:00+00,844728939,
397745.920000002,139109.93,25424794,2025/11/17 18:33:19+00,DAY,OTHERS,THEFT/OTHER,2201 - 2299 BLOCK OF 10TH STREET NW,397745.92,139109.93,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 22,38.9198571574,-77.0259927048,,2025/11/04 04:00:00+00,2025/11/04 11:00:00+00,844728963,
401710.719999999,138608.739999998,25170090,2025/11/08 17:33:09+00,DAY,OTHERS,THEFT F/AUTO,16TH STREET NE AND WEST VIRGINIA AVENUE NE,401710.71999954,138608.73999806,5,5C,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9153434985,-76.9802742469,,2025/11/08 05:00:00+00,2025/11/08 07:00:00+00,844729016,
401174.995300002,130512.295000002,25167942,2025/11/04 20:23:11+00,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,1303 - 1358 BLOCK OF CONGRESS STREET SE,401174.995263043,130512.294966546,8,8E,7,705,Cluster 38,007304 4,007304,Precinct 120,38.8424084336,-76.986465355,,2025/11/04 19:45:00+00,,844729254,
399216.590000004,128099.120000001,25166016,2025/11/01 08:12:14+00,MIDNIGHT,GUN,ROBBERY,108 - 149 BLOCK OF IRVINGTON STREET SW,399216.59,128099.12,8,8D,7,708,Cluster 39,010900 1,010900,Precinct 126,38.8206698736,-77.0090212692,,2025/11/01 03:23:00+00,,844729655,
399756.939999998,137052.300000001,25425048,2025/11/20 16:33:06+00,DAY,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF I STREET NE,399756.94,137052.3,6,6C,1,104,Cluster 25,010602 3,010602,Precinct 144,38.9013241815,-77.0028020946,,2025/11/15 01:00:00+00,2025/11/15 01:45:00+00,844729668,
396504.560000002,137376.52,25424740,2025/11/01 16:31:25+00,DAY,OTHERS,THEFT/OTHER,1100 - 1129 BLOCK OF CONNECTICUT AVENUE NW,396504.56,137376.52,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9042379536,-77.0402985018,GOLDEN TRIANGLE,2025/10/31 12:40:00+00,2025/10/31 14:30:00+00,844730558,
391696.789999999,141919.059999999,25180013,2025/11/27 20:54:47+00,EVENING,OTHERS,THEFT/OTHER,4800 - 4899 BLOCK OF MASSACHUSETTS AVENUE NW,391696.79,141919.06,3,3E,2,202,Cluster 11,001003 3,001003,Precinct 30,38.945126307,-77.0957816153,,2025/11/27 20:15:00+00,2025/11/27 20:35:00+00,844731296,
395708.299999997,136984.039999999,25179584,2025/11/27 15:14:34+00,DAY,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF I STREET NW,395708.3,136984.04,2,2A,2,207,Cluster 5,010800 1,010800,Precinct 2,38.900698828,-77.0494760323,,2025/11/26 18:33:00+00,2025/11/26 21:08:00+00,844731297,
396009.530000001,139485.829999998,25179720,2025/11/27 01:40:07+00,EVENING,OTHERS,ROBBERY,1847 - 1999 BLOCK OF CALVERT STREET NW,396009.53,139485.83,1,1C,3,303,Cluster 1,003902 1,003902,Precinct 35,38.9232372164,-77.0460179,,2025/11/27 01:35:00+00,2025/11/27 01:35:00+00,844731298,
406321.161200002,136994.9384,25179949,2025/11/27 16:48:24+00,DAY,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF 51ST STREET NE,406321.161155819,136994.938364562,7,7C,6,608,Cluster 31,007809 1,007809,Precinct 94,38.9007847532,-76.9271276258,,2025/11/27 15:56:00+00,2025/11/27 16:03:00+00,844731299,
397162.439999998,141156.190000001,25179873,2025/11/27 09:28:36+00,MIDNIGHT,OTHERS,THEFT/OTHER,3800 - 3899 BLOCK OF 14TH STREET NW,397162.44,141156.19,4,4C,4,404,Cluster 18,002504 2,002504,Precinct 47,38.9382888111,-77.0327295072,,2025/11/27 08:39:00+00,,844731300,
398186.369999997,136255.440000001,25180094,2025/11/28 02:14:35+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF INDIANA AVENUE NW,398186.37,136255.44,2,2C,1,102,Cluster 8,005801 1,005801,Precinct 143,38.8941439409,-77.0209061603,DOWNTOWN,2025/11/27 16:00:00+00,2025/11/28 01:00:00+00,844731320,
397162.060000002,140182.43,25166318,2025/11/01 19:40:42+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/11/01 17:21:00+00,2025/11/01 19:02:00+00,844731748,
400003.93,137674.760000002,25172563,2025/11/13 12:18:42+00,DAY,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF FLORIDA AVENUE NE,400003.93,137674.76,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9069315538,-76.9999546898,,2025/11/12 14:30:00+00,2025/11/13 09:30:00+00,844732011,
400437.25,137267.350000001,25166536,2025/11/02 04:10:34+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,1003 - 1099 BLOCK OF 8TH STREET NE,400437.25,137267.35,6,6A,5,501,Cluster 25,010602 1,010602,Precinct 83,38.9032613531,-76.9949590672,,2025/11/02 01:49:00+00,,844732033,
396307.810000002,137533.789999999,25170528,2025/11/09 11:30:37+00,MIDNIGHT,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF M STREET NW,396307.81,137533.79,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9056538923,-77.0425676537,GOLDEN TRIANGLE,2025/11/09 10:15:00+00,2025/11/09 10:20:00+00,844733325,
398747.163000003,134091.609099999,25170674,2025/11/09 18:57:33+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1200 - 1399 BLOCK OF DELAWARE AVENUE SW,398747.16300479,134091.609113868,6,6D,1,105,Cluster 9,011001 3,011001,Precinct 127,38.8746523013,-77.0144378163,,2025/11/09 17:50:00+00,2025/11/09 18:00:00+00,844733882,
393653.789999999,139889.039999999,25175944,2025/11/19 23:56:50+00,EVENING,OTHERS,THEFT F/AUTO,2800 - 2899 BLOCK OF WISCONSIN AVENUE NW,393653.79,139889.04,3,3A,2,204,Cluster 14,000704 2,000704,Precinct 28,38.9268556038,-77.0731878939,,2025/11/19 14:00:00+00,2025/11/19 20:00:00+00,844733957,
398862.719999999,136989.68,25177535,2025/11/22 21:01:59+00,EVENING,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF NEW JERSEY AVENUE NW,398862.72,136989.68,6,6E,1,101,Cluster 8,004702 1,004702,Precinct 1,38.9007593761,-77.0131109228,MOUNT VERNON TRIANGLE CID,2025/11/21 15:34:00+00,2025/11/22 21:02:00+00,844733958,
393322.450000003,142090.59,25171994,2025/11/12 12:27:31+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4400 - 4415 BLOCK OF 39TH STREET NW,393322.45,142090.59,3,3E,2,202,Cluster 11,001200 3,001200,Precinct 33,38.946685358,-77.0770305065,,2025/11/12 00:00:00+00,2025/11/12 11:30:00+00,844734008,
397496.920000002,136610.300000001,25172222,2025/11/13 02:41:53+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF F STREET NW,397496.92,136610.3,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8973389566,-77.028854913,DOWNTOWN,2025/11/12 19:49:00+00,2025/11/12 19:50:00+00,844734682,
399272.369999997,136594.949999999,25177649,2025/11/23 01:08:44+00,EVENING,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,399272.37,136594.95,6,6C,1,102,Cluster 25,010603 1,010603,Precinct 144,38.8972039407,-77.0083879302,CAPITOL HILL,2025/11/22 23:59:00+00,2025/11/23 00:45:00+00,844735152,
397705.170000002,141966.760000002,25172242,2025/11/12 21:00:59+00,EVENING,OTHERS,THEFT F/AUTO,4500 - 4599 BLOCK OF GEORGIA AVENUE NW,397705.17,141966.76,4,4D,4,407,Cluster 18,002400 2,002400,Precinct 46,38.9455922443,-77.0264721624,,2025/11/12 17:00:00+00,2025/11/12 18:00:00+00,844736115,
402348.979999997,140306.359999999,25174247,2025/11/16 14:56:37+00,DAY,OTHERS,THEFT/OTHER,2206 - 2399 BLOCK OF RHODE ISLAND AVENUE NE,402348.98,140306.36,5,5C,5,503,Cluster 22,011100 2,011100,Precinct 71,38.9306347289,-76.9729088708,,2025/11/16 14:37:00+00,2025/11/16 14:59:00+00,844736116,
399283.030000001,129409.949999999,25172225,2025/11/12 20:50:49+00,EVENING,OTHERS,ROBBERY,3846 - 3999 BLOCK OF SOUTH CAPITOL STREET,399283.03,129409.95,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,38.8324785022,-77.0082575523,,2025/11/12 18:13:00+00,2025/11/12 20:08:00+00,844736294,
397643.18,144753.859999999,25174946,2025/11/17 23:29:01+00,EVENING,OTHERS,THEFT/OTHER,6600 - 6699 BLOCK OF GEORGIA AVENUE NW,397643.18,144753.86,4,4A,4,401,Cluster 17,001804 2,001804,Precinct 61,38.9706990003,-77.0271968305,,2025/11/13 04:00:00+00,2025/11/13 15:30:00+00,844737347,
396695.520000003,140099.140000001,25175770,2025/11/19 17:52:20+00,DAY,OTHERS,THEFT/OTHER,1611 - 1699 BLOCK OF IRVING STREET NW,396695.52,140099.14,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,38.9287649533,-77.0381100513,,2025/11/11 17:00:00+00,2025/11/12 16:00:00+00,844737348,
